Identity,Type,Source,Source Owner,Account Name,Entitlement Name,Display Name,Description,Decision Comments,Status,Recipient,Requester,Completed,Comments
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\svcu7dqzhkywxikl8 dc1\svcu7dqzhkywxikl8 (dc1\svcu7dqzhkywxikl8),Entitlement,Database Access Review,Peter Fictum (100254),dc1\svcu7dqzhkywxikl8,Entitlement,"Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/23/26, 5:05 PM",
Tianyi Guo (441705),Entitlement,Database Access Review,Peter Fictum (100254),dc1\tguo,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_ddladmin, Status: Enabled, Via AD Group: platapi","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_ddladmin, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
goon_01hzg5v5ftkcf3bvc4gzrgwn9d goon_01hzg5v5ftkcf3bvc4gzrgwn9d (goon_01hzg5v5ftkcf3bvc4gzrgwn9d),Entitlement,Database Access Review,Peter Fictum (100254),goon_01hzg5v5ftkcf3bvc4gzrgwn9d,Entitlement,"Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\svci54gokgblo69ui dc1\svci54gokgblo69ui (dc1\svci54gokgblo69ui),Entitlement,Database Access Review,Peter Fictum (100254),dc1\svci54gokgblo69ui,Entitlement,"Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
n2_yd14fe7f7acef4b n2_yd14fe7f7acef4b (n2_yd14fe7f7acef4b),Entitlement,Database Access Review,Peter Fictum (100254),n2_yd14fe7f7acef4b,Entitlement,"Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
k103ACDA54EE341 k103ACDA54EE341 (k103ACDA54EE341),Entitlement,Database Access Review,Peter Fictum (100254),k103acda54ee341,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2023, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2023, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
o2CE56A115CE74D o2CE56A115CE74D (o2CE56A115CE74D),Entitlement,Database Access Review,Peter Fictum (100254),o2ce56a115ce74d,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\svcyzubtdtllnk62f dc1\svcyzubtdtllnk62f (dc1\svcyzubtdtllnk62f),Entitlement,Database Access Review,Peter Fictum (100254),dc1\svcyzubtdtllnk62f,Entitlement,"Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/23/26, 5:05 PM",
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2007, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2007, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
k2AAA25AFC66B40 k2AAA25AFC66B40 (k2AAA25AFC66B40),Entitlement,Database Access Review,Peter Fictum (100254),k2aaa25afc66b40,Entitlement,"Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2023, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2023, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
FPConfig FPConfig (FPConfig),Entitlement,Database Access Review,Peter Fictum (100254),fpconfig,Entitlement,"Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: securityadmin, Status: Enabled","Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: securityadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
DUIVYbRecDTyYIx DUIVYbRecDTyYIx (DUIVYbRecDTyYIx),Entitlement,Database Access Review,Peter Fictum (100254),duivybrecdtyyix,Entitlement,"Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0trnjagv51zwg5bwdky8pan goon_01j0trnjagv51zwg5bwdky8pan (goon_01j0trnjagv51zwg5bwdky8pan),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trnjagv51zwg5bwdky8pan,Entitlement,"Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1d6ks6wbrawe1gmpcthaqg1 goon_01j1d6ks6wbrawe1gmpcthaqg1 (goon_01j1d6ks6wbrawe1gmpcthaqg1),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1d6ks6wbrawe1gmpcthaqg1,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e505a4c58aba379e76939c8ed1f71832 e505a4c58aba379e76939c8ed1f71832 (e505a4c58aba379e76939c8ed1f71832),Entitlement,Database Access Review,Peter Fictum (100254),e505a4c58aba379e76939c8ed1f71832,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
n2_a79556c9cf38d40 n2_a79556c9cf38d40 (n2_a79556c9cf38d40),Entitlement,Database Access Review,Peter Fictum (100254),n2_a79556c9cf38d40,Entitlement,"Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1trtjmdjgs87htfpp485dbs goon_01j1trtjmdjgs87htfpp485dbs (goon_01j1trtjmdjgs87htfpp485dbs),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1trtjmdjgs87htfpp485dbs,Entitlement,"Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\mnpi-database-sqladmins dc1\mnpi-database-sqladmins (dc1\mnpi-database-sqladmins),Entitlement,Database Access Review,Peter Fictum (100254),dc1\mnpi-database-sqladmins,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_h25z2tlmzp$ dc1\msvc_h25z2tlmzp$ (dc1\msvc_h25z2tlmzp$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_h25z2tlmzp$,Entitlement,"Server: P3PWACTSQL03, Database: acctProjects, DB Role: db_owner, Status: Enabled","Server: P3PWACTSQL03, Database: acctProjects, DB Role: db_owner, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/27/26, 9:03 PM",
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_xxxx, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
A40vWmFgWgAPUcg A40vWmFgWgAPUcg (A40vWmFgWgAPUcg),Entitlement,Database Access Review,Peter Fictum (100254),a40vwmfgwgapucg,Entitlement,"Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_datawriter, Status: Enabled","Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2019, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2019, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
